"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass"
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",2,3,0.2432606
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",3,1,0.228469625
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",4,2,0.952910139
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Rhagovelia",4,2,0.779881618
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Sialis",4,1,0.15056767
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Sialis",6,1,0.468773817
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Stylogomphus",3,1,0.233366099
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Acroneuria",8,1,1.575942758
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Acroneuria",11,1,4.410976656
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Atherix",4,2,2.739937964
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cernotina",2,1,0.0359402
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cernotina",3,3,0.1617309
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",3,1,0.088570079
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",4,3,0.564608972
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",5,4,1.350799047
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",6,4,2.17793849
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",7,7,5.708003722
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",8,5,5.784890104
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",9,1,1.575232696
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",10,3,6.228028589
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cyrnellus",3,1,0.114512328
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Diplectrona",6,1,0.535737882
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Ectopria",2,1,0.124899502
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",4,1,0.153531336
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",6,1,0.439875665
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",16,1,5.612350239
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",23,1,14.39775412
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",4,2,0.511466964
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",5,3,1.44073041
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",6,3,2.410963091
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",8,1,1.810907633
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",9,1,2.525521225
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",10,1,3.400714523
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Leuctra",5,3,0.687492083
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",1,1,0.0083
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",2,1,0.056890322
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",3,2,0.350811493
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",3,2,0.047587326
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",4,3,0.136519431
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",5,2,0.150500652
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",2,7,0.567608067
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",3,6,1.370817747
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",4,10,4.764550695
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",5,5,4.212866118
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",6,3,4.027366522
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Pupa",5,1,0.288097848
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Pupa",15,1,32.4
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Pupa",16,1,39.3216
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Pupa",18,1,55.9872
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Rhagovelia",3,1,0.175405746
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Sialis",6,1,0.468773817
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Stylogomphus",4,1,0.536704713
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Stylogomphus",7,1,2.71225526
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Terrestrial",2,1,0.192039017
"CRO","REF","72","10/21/23","October","> 1",1,"Acroneuria",2,2,0.0357036439
"CRO","REF","72","10/21/23","October","> 1",1,"Baetis",6,1,0.94366665
"CRO","REF","72","10/21/23","October","> 1",1,"Baetis",7,1,1.428803212
"CRO","REF","72","10/21/23","October","> 1",1,"Cheumatopsyche",5,1,0.337699762
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",3,1,0.087147266
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",7,1,0.80232984
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",8,1,1.138392028
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",14,1,4.932323276
"CRO","REF","72","10/21/23","October","> 1",1,"Ectopria",2,1,0.124899502
"CRO","REF","72","10/21/23","October","> 1",1,"Hydropsyche",7,1,1.242015573
"CRO","REF","72","10/21/23","October","> 1",1,"Orthocladine",2,2,0.019080142
"CRO","REF","72","10/21/23","October","> 1",1,"Orthocladine",4,1,0.045506477
"CRO","REF","72","10/21/23","October","> 1",1,"Paracapnia",2,3,0.067273318
"CRO","REF","72","10/21/23","October","> 1",1,"Paraleptophlebia",3,5,0.4688062816
"CRO","REF","72","10/21/23","October","> 1",1,"Paraleptophlebia",4,9,1.953606811
"CRO","REF","72","10/21/23","October","> 1",1,"Polycentropus",3,1,0.114512328
"CRO","REF","72","10/21/23","October","> 1",1,"Stenonema",3,1,0.2266518
"CRO","REF","72","10/21/23","October","> 1",1,"Stenonema",7,1,2.079631765
"CRO","REF","72","10/21/23","October","> 1",1,"Tanypodinae",5,1,0.003803671
"CRO","REF","72","10/21/23","October","> 1",2,"Diplectrona",12,1,3.293449015
"CRO","REF","72","10/21/23","October","> 1",2,"Hexatoma",7,1,0.656332337
"CRO","REF","72","10/21/23","October","> 1",2,"Hexatoma",17,1,6.568930852
"CRO","REF","72","10/21/23","October","> 1",2,"Polycentropus",4,1,0.23717679
"CRO","REF","72","10/21/23","October","> 1",3,"Cernotina",6,1,0.661849376
"CRO","REF","72","10/21/23","October","> 1",3,"Cheumatopsyche",8,1,1.156978021
"CRO","REF","72","10/21/23","October","> 1",3,"Cheumatopsyche",12,1,3.347219611
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",4,1,0.185179649
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",7,2,1.604659681
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",8,2,2.276784057
"CRO","REF","72","10/21/23","October","> 1",3,"Dolophilodes",10,1,2.695629268
"CRO","REF","72","10/21/23","October","> 1",3,"Dolophilodes",12,1,4.507661307
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",9,1,1.260267814
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",12,1,2.659523334
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",15,1,4.746595235
"CRO","REF","72","10/21/23","October","> 1",3,"Hydropsyche",6,1,0.803654364
"CRO","REF","72","10/21/23","October","> 1",3,"Leptophlebiidae",4,3,0.825956452
"CRO","REF","72","10/21/23","October","> 1",3,"Paracapnia",2,1,0.022424439
"CRO","REF","72","10/21/23","October","> 1",3,"Paracapnia",3,2,0.122939247
"CRO","REF","72","10/21/23","October","> 1",3,"Psephenus",2,2,0.113603104
"CRO","REF","72","10/21/23","October","> 1",3,"Psephenus",9,1,4.340821024
"CRO","REF","72","10/21/23","October","> 1",3,"Stenelmis",1,1,0.111
"CRO","REF","72","10/21/23","October","> 1",3,"Stenelmis",2,1,0.623573525
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",1,2,0.0038
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",2,3,0.0535554659
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",5,2,0.6900088335
"CRO","REF","72","10/21/23","October","> 1",4,"Alloperla",2,1,0.0409635322
"CRO","REF","72","10/21/23","October","> 1",4,"Alloperla",4,1,0.2706469304
"CRO","REF","72","10/21/23","October","> 1",4,"Cernotina",7,1,0.977690709
"CRO","REF","72","10/21/23","October","> 1",4,"Cheumatopsyche",4,1,0.188202991
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",5,1,0.332274866
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",6,3,1.607213645
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",7,1,0.80232984
"CRO","REF","72","10/21/23","October","> 1",4,"Ectopria",2,1,0.124899502
"CRO","REF","72","10/21/23","October","> 1",4,"Ephemera",5,1,0.171909626
"CRO","REF","72","10/21/23","October","> 1",4,"Ephemera",10,1,1.146091508
"CRO","REF","72","10/21/23","October","> 1",4,"Hexatoma",8,2,1.856525387
"CRO","REF","72","10/21/23","October","> 1",4,"Orthocladine",5,1,0.075250326
"CRO","REF","72","10/21/23","October","> 1",4,"Oulimnius",2,1,0.081086867
"CRO","REF","72","10/21/23","October","> 1",4,"Paracapnia",2,11,0.246668831
"CRO","REF","72","10/21/23","October","> 1",4,"Paracapnia",3,1,0.061469623
"CRO","REF","72","10/21/23","October","> 1",4,"Paraleptophlebia",3,3,0.281283769
"CRO","REF","72","10/21/23","October","> 1",4,"Paraleptophlebia",4,6,1.302404541
"CRO","REF","72","10/21/23","October","> 1",4,"Paraleptophlebia",5,1,0.4162728336
"CRO","REF","72","10/21/23","October","> 1",4,"Rhagovelia",4,1,0.389940809
"CRO","REF","72","10/21/23","October","> 1",4,"Stenonema",2,1,0.078470142
"CRO","REF","72","10/21/23","October","> 1",4,"Stenonema",3,3,0.679955399
"CRO","REF","72","10/21/23","October","> 1",4,"Stenonema",4,1,0.481059623
"CRO","REF","72","10/21/23","October","> 1",4,"Stylogomphus",4,2,1.073409426
"CRO","REF","72","10/21/23","October","> 1",5,"Diplectrona",4,1,0.185179649
"CRO","REF","72","10/21/23","October","> 1",5,"Diplectrona",5,1,0.332274866
"CRO","REF","72","10/21/23","October","> 1",5,"Hexatoma",13,1,3.273755439
"CRO","REF","72","10/21/23","October","> 1",5,"Paraleptophlebia",3,1,0.0937612563
"CRO","REF","72","10/21/23","October","> 1",5,"Paraleptophlebia",4,1,0.2170674235
"EAS","REF","25","10/22/23","October","> 1",1,"Alloperla",4,1,0.2706469304
"EAS","REF","25","10/22/23","October","> 1",1,"Capniidae",3,1,0.061469623
"EAS","REF","25","10/22/23","October","> 1",1,"Diplectrona",6,1,0.535737882
"EAS","REF","25","10/22/23","October","> 1",1,"Hexatoma",5,1,0.274015684
"EAS","REF","25","10/22/23","October","> 1",1,"Leuctra",3,3,0.173622965
"EAS","REF","25","10/22/23","October","> 1",1,"Oulimnius(A)",2,1,0.06387
"EAS","REF","25","10/22/23","October","> 1",1,"Oulimnius",3,1,0.228469625
"EAS","REF","25","10/22/23","October","> 1",1,"Oulimnius",4,1,0.47645507
"EAS","REF","25","10/22/23","October","> 1",1,"Paraleptophlebia",4,3,0.6512022704
"EAS","REF","25","10/22/23","October","> 1",1,"Paraleptophlebia",5,1,0.4162728336
"EAS","REF","25","10/22/23","October","> 1",1,"Probezzia",6,1,0.2398014091
"EAS","REF","25","10/22/23","October","> 1",1,"Stenonema",3,1,0.2266518
"EAS","REF","25","10/22/23","October","> 1",1,"Tanypodinae",3,1,0.003802506
"EAS","REF","25","10/22/23","October","> 1",2,"Alloperla",5,1,0.4970338664
"EAS","REF","25","10/22/23","October","> 1",2,"Cheumatopsyche",7,1,0.815429103
"EAS","REF","25","10/22/23","October","> 1",2,"Goera",10,1,27.41729459
"EAS","REF","25","10/22/23","October","> 1",2,"Hexatoma",7,1,0.656332337
"EAS","REF","25","10/22/23","October","> 1",2,"Paracapnia",3,1,0.061469623
"EAS","REF","25","10/22/23","October","> 1",2,"Probezzia",6,1,0.2398014091
"EAS","REF","25","10/22/23","October","> 1",3,"Acroneuria",3,1,0.0661926085
"EAS","REF","25","10/22/23","October","> 1",3,"Cheumatopsyche",7,1,0.815429103
"EAS","REF","25","10/22/23","October","> 1",3,"Orthocladine",3,1,0.023793663
"EAS","REF","25","10/22/23","October","> 1",3,"Oulimnius",4,1,0.47645507
"EAS","REF","25","10/22/23","October","> 1",3,"Paracapnia",3,1,0.061469623
"EAS","REF","25","10/22/23","October","> 1",3,"Probezzia",6,1,0.2398014091
"EAS","REF","25","10/22/23","October","> 1",3,"Probezzia",7,1,0.3467276304
"EAS","REF","25","10/22/23","October","> 1",4,"Acroneuria",8,1,1.575942758
"EAS","REF","25","10/22/23","October","> 1",4,"Alloperla",3,1,0.1236146625
"EAS","REF","25","10/22/23","October","> 1",4,"Alloperla",6,1,0.8167247103
"EAS","REF","25","10/22/23","October","> 1",4,"Cheumatopsyche",6,1,0.544484622
"EAS","REF","25","10/22/23","October","> 1",4,"Cheumatopsyche",7,1,0.815429103
"EAS","REF","25","10/22/23","October","> 1",4,"Cyrnellus",3,1,0.0071
"EAS","REF","25","10/22/23","October","> 1",4,"Diplectrona",7,1,0.80232984
"EAS","REF","25","10/22/23","October","> 1",4,"Ectopria",6,1,3.119240495
"EAS","REF","25","10/22/23","October","> 1",4,"Eurylophella",4,1,0.320904453
"EAS","REF","25","10/22/23","October","> 1",4,"Hexatoma",15,1,4.746595235
"EAS","REF","25","10/22/23","October","> 1",4,"Oulimnius(A)",2,1,0.06387
"EAS","REF","25","10/22/23","October","> 1",4,"Paracapnia",3,1,0.061469623
"EAS","REF","25","10/22/23","October","> 1",4,"Paraleptophlebia",4,2,0.4341348469
"EAS","REF","25","10/22/23","October","> 1",4,"Probezzia",5,1,0.1550422957
"EAS","REF","25","10/22/23","October","> 1",4,"Stenonema",4,2,0.962119247
"EAS","REF","25","10/22/23","October","> 1",5,"Acroneuria",7,1,1.023553308
"EAS","REF","25","10/22/23","October","> 1",5,"Hexatoma",11,1,2.121801251
"EAS","REF","25","10/22/23","October","> 1",5,"Paracapnia",2,1,0.022424439
"EAS","REF","25","10/22/23","October","> 1",5,"Probezzia",6,1,0.2398014091
"EAS","REF","25","10/22/23","October","> 1",5,"Probezzia",7,2,0.6934552609
"HCN","REF","78","10/20/23","October","> 1",1,"Acroneuria",16,1,14.80707871
"HCN","REF","78","10/20/23","October","> 1",1,"Alloperla",5,1,0.4970338664
"HCN","REF","78","10/20/23","October","> 1",1,"Dixella",4,1,0.0433
"HCN","REF","78","10/20/23","October","> 1",1,"Ectopria",2,1,0.124899502
"HCN","REF","78","10/20/23","October","> 1",1,"Leptophlebiidae",5,1,0.51840919
"HCN","REF","78","10/20/23","October","> 1",1,"Microvelia",2,2,0.113780644
"HCN","REF","78","10/20/23","October","> 1",1,"Probezzia",7,1,0.3467276304
"HCN","REF","78","10/20/23","October","> 1",1,"Stenonema",4,1,0.481059623
"HCN","REF","78","10/20/23","October","> 1",1,"Stenonema",5,2,1.72482682
"HCN","REF","78","10/20/23","October","> 1",1,"Stenonema",8,1,2.949126324
"HCN","REF","78","10/20/23","October","> 1",1,"Tanypodinae",2,1,0.003801581
"HCN","REF","78","10/20/23","October","> 1",1,"Tipula",7,1,0.742599215
"HCN","REF","78","10/20/23","October","> 1",2,"Capniidae",3,1,0.061469623
"HCN","REF","78","10/20/23","October","> 1",2,"Chironomini",8,1,0.324354316
"HCN","REF","78","10/20/23","October","> 1",2,"Hexatoma",13,1,3.273755439
"HCN","REF","78","10/20/23","October","> 1",2,"Orthocladine",3,3,0.071380989
"HCN","REF","78","10/20/23","October","> 1",2,"Orthocladine",4,1,0.045506477
"HCN","REF","78","10/20/23","October","> 1",2,"Orthocladine",5,9,0.677252934
"HCN","REF","78","10/20/23","October","> 1",2,"Orthocladine",6,6,0.680979698
"HCN","REF","78","10/20/23","October","> 1",2,"Oulimnius",5,1,0.842573224
"HCN","REF","78","10/20/23","October","> 1",2,"Polycentropus",6,1,0.661849376
"HCN","REF","78","10/20/23","October","> 1",2,"Probezzia",8,3,1.43161567
"HCN","REF","78","10/20/23","October","> 1",2,"Probezzia",9,1,0.6325021738
"HCN","REF","78","10/20/23","October","> 1",2,"Tanypodinae",5,1,0.003803671
"HCN","REF","78","10/20/23","October","> 1",2,"Tipula",5,3,0.979230539
"HCN","REF","78","10/20/23","October","> 1",2,"Tipula",6,1,0.509569562
"HCN","REF","78","10/20/23","October","> 1",2,"Tipula",7,3,2.227797645
"HCN","REF","78","10/20/23","October","> 1",2,"Tipula",8,2,2.058063677
"HCN","REF","78","10/20/23","October","> 1",2,"Tipula",12,1,2.770893016
"HCN","REF","78","10/20/23","October","> 1",3,"Baetisca",4,1,0.650792088
"HCN","REF","78","10/20/23","October","> 1",3,"Chelifera",4,1,0.158682586
"HCN","REF","78","10/20/23","October","> 1",3,"Chironomini",6,2,0.277479259
"HCN","REF","78","10/20/23","October","> 1",3,"Heptageniidae",8,1,2.949126324
"HCN","REF","78","10/20/23","October","> 1",3,"Hexatoma",18,1,7.619679663
"HCN","REF","78","10/20/23","October","> 1",3,"Leuctra",3,1,0.057874322
"HCN","REF","78","10/20/23","October","> 1",3,"Leuctra",4,1,0.125623495
"HCN","REF","78","10/20/23","October","> 1",3,"Leuctridae",4,1,0.125623495
"HCN","REF","78","10/20/23","October","> 1",3,"Orthocladine",4,2,0.091012954
"HCN","REF","78","10/20/23","October","> 1",3,"Orthocladine",5,10,0.75250326
"HCN","REF","78","10/20/23","October","> 1",3,"Orthocladine",6,23,2.610422175
"HCN","REF","78","10/20/23","October","> 1",3,"Orthocladine",7,3,0.481950275
"HCN","REF","78","10/20/23","October","> 1",3,"Oulimnius(A)",3,1,0.06387
"HCN","REF","78","10/20/23","October","> 1",3,"Oulimnius",3,1,0.228469625
"HCN","REF","78","10/20/23","October","> 1",3,"Oulimnius",5,2,1.685146447
"HCN","REF","78","10/20/23","October","> 1",3,"Oulimnius",6,2,2.684911015
"HCN","REF","78","10/20/23","October","> 1",3,"Paraleptophlebia",3,1,0.0937612563
"HCN","REF","78","10/20/23","October","> 1",3,"Polycentropus",6,1,0.661849376
"HCN","REF","78","10/20/23","October","> 1",3,"Pupa",3,2,0.05184
"HCN","REF","78","10/20/23","October","> 1",3,"Pupa",4,4,0.24576
"HCN","REF","78","10/20/23","October","> 1",3,"Pupa",10,1,0.96
"HCN","REF","78","10/20/23","October","> 1",3,"Stylogomphus",5,2,2.047952562
"HCN","REF","78","10/20/23","October","> 1",3,"Stylogomphus",6,1,1.735879619
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",5,2,0.652820359
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",6,6,3.057417373
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",7,4,2.97039686
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",8,8,8.232254709
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",9,7,9.604891528
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",10,2,3.549849734
"HCN","REF","78","10/20/23","October","> 1",3,"Tipula",15,1,4.779372935
"HCN","REF","78","10/20/23","October","> 1",4,"Allognasta",8,1,1.344703052
"HCN","REF","78","10/20/23","October","> 1",4,"Alloperla",2,1,0.0409635322
"HCN","REF","78","10/20/23","October","> 1",4,"Capniidae",2,2,0.044848878
"HCN","REF","78","10/20/23","October","> 1",4,"Cernotina",5,1,0.417206849
"HCN","REF","78","10/20/23","October","> 1",4,"Cheumatopsyche",10,1,2.042659979
"HCN","REF","78","10/20/23","October","> 1",4,"Chironomini",6,1,0.13873963
"HCN","REF","78","10/20/23","October","> 1",4,"Ectopria",2,1,0.124899502
"HCN","REF","78","10/20/23","October","> 1",4,"Heptageniidae",7,1,2.079631765
"HCN","REF","78","10/20/23","October","> 1",4,"Hexatoma",9,1,1.260267814
"HCN","REF","78","10/20/23","October","> 1",4,"Hexatoma",10,2,3.313441337
"HCN","REF","78","10/20/23","October","> 1",4,"Hexatoma",11,1,2.121801251
"HCN","REF","78","10/20/23","October","> 1",4,"Microvelia",3,1,0.175405746
"HCN","REF","78","10/20/23","October","> 1",4,"Orthocladine",6,2,0.226993233
"HCN","REF","78","10/20/23","October","> 1",4,"Orthocladine",10,1,0.358946725
"HCN","REF","78","10/20/23","October","> 1",4,"Oulimnius(A)",4,2,0.12774
"HCN","REF","78","10/20/23","October","> 1",4,"Paraleptophlebia",6,6,4.251872135
"HCN","REF","78","10/20/23","October","> 1",4,"Polycentropus",7,1,0.977690709
"HCN","REF","78","10/20/23","October","> 1",4,"Stenelmis",6,2,19.22868513
"HCN","REF","78","10/20/23","October","> 1",4,"Stenonema",5,1,0.86241341
"HCN","REF","78","10/20/23","October","> 1",4,"Stenonema",6,1,1.389484289
"HCN","REF","78","10/20/23","October","> 1",4,"Stenonema",8,2,5.898252647
"HCN","REF","78","10/20/23","October","> 1",4,"Tanypodinae",6,1,0.003804087
"HCN","REF","78","10/20/23","October","> 1",4,"Tipula",9,1,1.372127361
"HCN","REF","78","10/20/23","October","> 1",4,"Tipula",10,2,3.549849734
"HCN","REF","78","10/20/23","October","> 1",4,"Tipula",11,1,2.240280011
"HCN","REF","78","10/20/23","October","> 1",5,"Adult",3,1,0.471063475
"HCN","REF","78","10/20/23","October","> 1",5,"Cheumatopsyche",12,1,3.293449015
"HCN","REF","78","10/20/23","October","> 1",5,"Ectopria",2,1,0.124899502
"HCN","REF","78","10/20/23","October","> 1",5,"Hexatoma",12,1,2.659523334
"HCN","REF","78","10/20/23","October","> 1",5,"Leuctra",3,1,0.057874322
"HCN","REF","78","10/20/23","October","> 1",5,"Orthocladine",3,3,0.071380989
"HCN","REF","78","10/20/23","October","> 1",5,"Probezzia",6,1,0.2398014091
"HCN","REF","78","10/20/23","October","> 1",5,"Probezzia",7,1,0.3467276304
"HCN","REF","78","10/20/23","October","> 1",5,"Stenonema",3,1,0.2266518
"HCN","REF","78","10/20/23","October","> 1",5,"Tipula",8,1,1.029031839
