"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass","Density","Biomass.Area.Corrected"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",6,1,0.803654364,10.7642626480086,8.65074665231432
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",7,1,1.242015573,10.7642626480086,13.3693818406889
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",8,2,3.621815267,21.5285252960172,77.9723415931109
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",9,1,2.525521225,10.7642626480086,27.1853737890205
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",2,1,0.019413152,10.7642626480086,0.208968266953714
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",5,6,1.374984165,64.5855758880517,88.8041441334769
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",6,3,1.123523027,32.2927879440258,36.281690861141
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",7,1,0.567303384,10.7642626480086,6.10660262648009
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Microvelia",2,1,0.056890322,10.7642626480086,0.612382368137783
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",2,1,0.009540071,10.7642626480086,0.10269182992465
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",3,5,0.118968314,53.8213132400431,6.4030308934338
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",4,4,0.182025909,43.0570505920345,7.83749877287406
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",2,5,0.405434334,53.8213132400431,21.8210082884822
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",3,5,1.142348123,53.8213132400431,61.4826761571582
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",4,3,1.429365209,32.2927879440258,46.1581875888052
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",5,4,3.370292895,43.0570505920345,145.114871689989
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",6,2,2.684911015,21.5285252960172,57.8021747039828
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Probezzia",7,1,0.3467276304,10.7642626480086,3.73226728094726
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Psephenus",8,2,6.182002172,21.5285252960172,133.089390139935
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Tanypodinae",4,3,0.011409486,32.2927879440258,0.368444111948331
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Tanytarsini",2,1,0.005300292,10.7642626480086,0.0570537351991389
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Acroneuria",15,1,12.01933805,10.7642626480086,129.379311625404
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",4,1,0.188202991,10.7642626480086,2.0258664262648
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",5,1,0.337699762,10.7642626480086,3.635088934338
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",6,2,1.088969245,21.5285252960172,23.4439019375673
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",7,4,3.261716412,43.0570505920345,140.439888568353
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",8,1,1.156978021,10.7642626480086,12.4540152960172
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",9,1,1.575232696,10.7642626480086,16.9562184714747
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Ectopria",5,2,3.657269687,21.5285252960172,78.7356229709365
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Ectopria",6,1,3.119240495,10.7642626480086,33.5763239504844
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",8,1,0.928262693,10.7642626480086,9.99206343379979
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",16,1,5.612350239,10.7642626480086,60.4128120452099
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",18,1,7.619679663,10.7642626480086,82.0202331862218
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",4,1,0.255733482,10.7642626480086,2.75278236813778
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",5,3,1.44073041,32.2927879440258,46.5252016146394
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",6,4,3.214617455,43.0570505920345,138.411946393972
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",7,1,1.242015573,10.7642626480086,13.3693818406889
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",8,6,10.8654458,64.5855758880517,701.751074273412
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",9,4,10.1020849,43.0570505920345,434.965980624327
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",11,2,8.902113244,21.5285252960172,191.649370161464
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Leuctra",5,7,1.604148193,75.3498385360603,120.872307330463
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Leuctra",6,9,3.370569082,96.8783638320775,326.535217847147
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Orthocladine",5,1,0.075250326,10.7642626480086,0.810014273412271
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",4,1,0.536704713,10.7642626480086,5.77723049515608
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",8,1,3.99224556,10.7642626480086,42.9735797631862
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",21,1,65.25241544,10.7642626480086,702.394138213132
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Tipula",10,1,1.774924867,10.7642626480086,19.1057574488698
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Acroneuria",7,1,1.023553308,10.7642626480086,11.0177966415501
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Boyeria",11,1,6.970300085,10.7642626480086,75.0301408503768
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cernotina",2,1,0.0359402,10.7642626480086,0.386869752421959
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",3,1,0.088570079,10.7642626480086,0.953391593110872
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",4,3,0.564608972,32.2927879440258,18.2327978040904
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",5,4,1.350799047,43.0570505920345,58.1614229063509
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",6,11,5.989330847,118.406889128095,709.178033552207
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",7,8,6.523432825,86.1141011840689,561.759554359526
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cheumatopsyche",8,4,4.627912083,43.0570505920345,199.264244693219
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Ectopria",2,1,0.124899502,10.7642626480086,1.34445104413348
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Ectopria",3,1,0.409573645,10.7642626480086,4.40875828848224
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Ectopria",4,1,0.95121253,10.7642626480086,10.2391015069968
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Hydropsyche",6,1,0.803654364,10.7642626480086,8.65074665231432
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Hydropsyche",7,1,1.242015573,10.7642626480086,13.3693818406889
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Leuctra",4,5,0.628117474,53.8213132400431,33.8061073196986
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Leuctra",5,4,0.91665611,43.0570505920345,39.4685085037675
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Leuctra",6,8,2.996061406,86.1141011840689,258.003135069968
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",2,3,0.2432606,32.2927879440258,7.85556297093649
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",3,1,0.228469625,10.7642626480086,2.45930705059203
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Oulimnius",4,2,0.952910139,21.5285252960172,20.5147500322928
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Rhagovelia",4,2,0.779881618,21.5285252960172,16.7897011410118
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Sialis",4,1,0.15056767,10.7642626480086,1.62074994617869
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Sialis",6,1,0.468773817,10.7642626480086,5.04600448869752
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Stylogomphus",3,1,0.233366099,10.7642626480086,2.51201398277718
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Acroneuria",8,1,1.575942758,10.7642626480086,16.9638617653391
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Acroneuria",11,1,4.410976656,10.7642626480086,47.4809112594187
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Atherix",4,2,0.2739937964,21.5285252960172,5.89868237674919
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cernotina",2,1,0.0359402,10.7642626480086,0.386869752421959
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cernotina",3,3,0.1617309,32.2927879440258,5.22274165769645
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",3,1,0.088570079,10.7642626480086,0.953391593110872
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",4,3,0.564608972,32.2927879440258,18.2327978040904
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",5,4,1.350799047,43.0570505920345,58.1614229063509
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",6,4,2.17793849,43.0570505920345,93.7756077502691
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",7,7,5.708003722,75.3498385360603,430.097158815931
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",8,5,5.784890104,53.8213132400431,311.350382346609
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",9,1,1.575232696,10.7642626480086,16.9562184714747
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cheumatopsyche",10,3,6.228028589,32.2927879440258,201.120406533907
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Cyrnellus",3,1,0.114512328,10.7642626480086,1.23264077502691
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Diplectrona",6,1,0.535737882,10.7642626480086,5.76682327233585
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Ectopria",2,1,0.124899502,10.7642626480086,1.34445104413348
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",4,1,0.153531336,10.7642626480086,1.65265162540366
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",6,1,0.439875665,10.7642626480086,4.73493719052745
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",16,1,5.612350239,10.7642626480086,60.4128120452099
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hexatoma",23,1,14.39775412,10.7642626480086,154.981206889128
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",4,2,0.511466964,21.5285252960172,11.0111294725511
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",5,3,1.44073041,32.2927879440258,46.5252016146394
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",6,3,2.410963091,32.2927879440258,77.8567198385361
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",8,1,1.810907633,10.7642626480086,19.4930853928956
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",9,1,2.525521225,10.7642626480086,27.1853737890205
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Hydropsyche",10,1,3.400714523,10.7642626480086,36.6061843164693
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Leuctra",5,3,0.687492083,32.2927879440258,22.2010360495156
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",1,1,0.0083,10.7642626480086,0.0893433799784715
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",2,1,0.056890322,10.7642626480086,0.612382368137783
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Microvelia",3,2,0.350811493,21.5285252960172,7.55245410118407
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",3,2,0.047587326,21.5285252960172,1.02448495156082
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",4,3,0.136519431,32.2927879440258,4.40859303552207
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Orthocladine",5,2,0.150500652,21.5285252960172,3.24005709364909
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",2,7,0.567608067,75.3498385360603,42.7691762002153
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",3,6,1.370817747,64.5855758880517,88.5350536275565
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",4,10,4.764550695,107.642626480086,512.86875080732
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",5,5,4.212866118,53.8213132400431,226.741986975242
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Oulimnius",6,3,4.027366522,32.2927879440258,130.054893067815
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Rhagovelia",3,1,0.175405746,10.7642626480086,1.88811351991389
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Sialis",6,1,0.468773817,10.7642626480086,5.04600448869752
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Stylogomphus",4,1,0.536704713,10.7642626480086,5.77723049515608
"RIC","HIGH","1457","9/19/23","September","> 1",5,"Stylogomphus",7,1,2.71225526,10.7642626480086,29.1954279870829
"CRO","REF","72","10/21/23","October","> 1",1,"Acroneuria",2,2,0.0357036439,21.5285252960172,0.768646800861141
"CRO","REF","72","10/21/23","October","> 1",1,"Baetis",6,1,0.94366665,10.7642626480086,10.1578756727664
"CRO","REF","72","10/21/23","October","> 1",1,"Baetis",7,1,1.428803212,10.7642626480086,15.3800130462863
"CRO","REF","72","10/21/23","October","> 1",1,"Cheumatopsyche",5,1,0.337699762,10.7642626480086,3.635088934338
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",3,1,0.087147266,10.7642626480086,0.938076060279871
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",7,1,0.80232984,10.7642626480086,8.63648912809473
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",8,1,1.138392028,10.7642626480086,12.2539507857912
"CRO","REF","72","10/21/23","October","> 1",1,"Diplectrona",14,1,4.932323276,10.7642626480086,53.0928232077503
"CRO","REF","72","10/21/23","October","> 1",1,"Ectopria",2,1,0.124899502,10.7642626480086,1.34445104413348
"CRO","REF","72","10/21/23","October","> 1",1,"Hydropsyche",7,1,1.242015573,10.7642626480086,13.3693818406889
"CRO","REF","72","10/21/23","October","> 1",1,"Orthocladine",2,2,0.019080142,21.5285252960172,0.410767319698601
"CRO","REF","72","10/21/23","October","> 1",1,"Orthocladine",4,1,0.045506477,10.7642626480086,0.489843670613563
"CRO","REF","72","10/21/23","October","> 1",1,"Paracapnia",2,3,0.067273318,32.2927879440258,2.17244299246502
"CRO","REF","72","10/21/23","October","> 1",1,"Paraleptophlebia",3,5,0.4688062816,53.8213132400431,25.2317697308934
"CRO","REF","72","10/21/23","October","> 1",1,"Paraleptophlebia",4,9,1.953606811,96.8783638320775,189.262231420883
"CRO","REF","72","10/21/23","October","> 1",1,"Polycentropus",3,1,0.114512328,10.7642626480086,1.23264077502691
"CRO","REF","72","10/21/23","October","> 1",1,"Stenonema",3,1,0.2266518,10.7642626480086,2.43973950484392
"CRO","REF","72","10/21/23","October","> 1",1,"Stenonema",7,1,2.079631765,10.7642626480086,22.3857025296017
"CRO","REF","72","10/21/23","October","> 1",1,"Tanypodinae",5,1,0.003803671,10.7642626480086,0.0409437136706136
"CRO","REF","72","10/21/23","October","> 1",2,"Diplectrona",12,1,3.293449015,10.7642626480086,35.4515502152853
"CRO","REF","72","10/21/23","October","> 1",2,"Hexatoma",7,1,0.656332337,10.7642626480086,7.0649336598493
"CRO","REF","72","10/21/23","October","> 1",2,"Hexatoma",17,1,6.568930852,10.7642626480086,70.709697007535
"CRO","REF","72","10/21/23","October","> 1",2,"Polycentropus",4,1,0.23717679,10.7642626480086,2.55303326157158
"CRO","REF","72","10/21/23","October","> 1",3,"Cernotina",6,1,0.661849376,10.7642626480086,7.12432051668461
"CRO","REF","72","10/21/23","October","> 1",3,"Cheumatopsyche",8,1,1.156978021,10.7642626480086,12.4540152960172
"CRO","REF","72","10/21/23","October","> 1",3,"Cheumatopsyche",12,1,3.347219611,10.7642626480086,36.0303510333692
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",4,1,0.185179649,10.7642626480086,1.99332237890205
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",7,2,1.604659681,21.5285252960172,34.5459565339074
"CRO","REF","72","10/21/23","October","> 1",3,"Diplectrona",8,2,2.276784057,21.5285252960172,49.0158031646932
"CRO","REF","72","10/21/23","October","> 1",3,"Dolophilodes",10,1,2.695629268,10.7642626480086,29.0164614424112
"CRO","REF","72","10/21/23","October","> 1",3,"Dolophilodes",12,1,4.507661307,10.7642626480086,48.5216502368138
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",9,1,1.260267814,10.7642626480086,13.5658537567277
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",12,1,2.659523334,10.7642626480086,28.6278076856835
"CRO","REF","72","10/21/23","October","> 1",3,"Hexatoma",15,1,4.746595235,10.7642626480086,51.0935977933262
"CRO","REF","72","10/21/23","October","> 1",3,"Hydropsyche",6,1,0.803654364,10.7642626480086,8.65074665231432
"CRO","REF","72","10/21/23","October","> 1",3,"Paraleptophlebiidae",4,3,0.825956452,32.2927879440258,26.672436555436
"CRO","REF","72","10/21/23","October","> 1",3,"Paracapnia",2,1,0.022424439,10.7642626480086,0.241382551130248
"CRO","REF","72","10/21/23","October","> 1",3,"Paracapnia",3,2,0.122939247,21.5285252960172,2.64670068891281
"CRO","REF","72","10/21/23","October","> 1",3,"Psephenus",2,2,0.113603104,21.5285252960172,2.44570729817008
"CRO","REF","72","10/21/23","October","> 1",3,"Psephenus",9,1,4.340821024,10.7642626480086,46.7257376103337
"CRO","REF","72","10/21/23","October","> 1",3,"Stenelmis",1,1,0.111,10.7642626480086,1.19483315392896
"CRO","REF","72","10/21/23","October","> 1",3,"Stenelmis",2,1,0.623573525,10.7642626480086,6.71230920344456
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",1,2,0.0038,21.5285252960172,0.0818083961248655
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",2,3,0.0535554659,32.2927879440258,1.72945530355221
"CRO","REF","72","10/21/23","October","> 1",4,"Acroneuria",5,2,0.6900088335,21.5285252960172,14.8548726264801
"CRO","REF","72","10/21/23","October","> 1",4,"Alloperla",2,1,0.0409635322,10.7642626480086,0.440942219590958
"CRO","REF","72","10/21/23","October","> 1",4,"Alloperla",4,1,0.2706469304,10.7642626480086,2.91331464370291
"CRO","REF","72","10/21/23","October","> 1",4,"Cernotina",7,1,0.977690709,10.7642626480086,10.5241195801938
"CRO","REF","72","10/21/23","October","> 1",4,"Cheumatopsyche",4,1,0.188202991,10.7642626480086,2.0258664262648
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",5,1,0.332274866,10.7642626480086,3.57669392895587
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",6,3,1.607213645,32.2927879440258,51.9014094187298
"CRO","REF","72","10/21/23","October","> 1",4,"Diplectrona",7,1,0.80232984,10.7642626480086,8.63648912809473
"CRO","REF","72","10/21/23","October","> 1",4,"Ectopria",2,1,0.124899502,10.7642626480086,1.34445104413348
