Site,SC Category,SC Level,Sample Date,Fraction,Replicate,Order,Family,Genus,Abundance (# individuals),Density (# individuals/m2),Biomass (g)
CRO,REF,72,10/21/23,> 1,2,Gastropoda,Lymnaidae,Stagnicola,0,0,0
CRO,REF,72,10/21/23,> 1,3,Gastropoda,Lymnaidae,Stagnicola,0,0,0
CRO,REF,72,10/21/23,> 1,4,Gastropoda,Lymnaidae,Stagnicola,0,0,0
CRO,REF,72,10/21/23,> 1,5,Gastropoda,Lymnaidae,Stagnicola,0,0,0
CRO,REF,72,10/21/23,> 1,1,Coleoptera,Elmidae,Stenelmis (A),0,0,0
CRO,REF,72,10/21/23,> 1,2,Coleoptera,Elmidae,Stenelmis (A),0,0,0
CRO,REF,72,10/21/23,> 1,3,Coleoptera,Elmidae,Stenelmis (A),0,0,0
CRO,REF,72,10/21/23,> 1,4,Coleoptera,Elmidae,Stenelmis (A),0,0,0
CRO,REF,72,10/21/23,> 1,5,Coleoptera,Elmidae,Stenelmis (A),0,0,0
CRO,REF,72,10/21/23,> 1,1,Coleoptera,Elmidae,Stenelmis (L),0,0,0
CRO,REF,72,10/21/23,> 1,2,Coleoptera,Elmidae,Stenelmis (L),0,0,0
CRO,REF,72,10/21/23,> 1,3,Coleoptera,Elmidae,Stenelmis (L),2,21.5285253,0.734573525
CRO,REF,72,10/21/23,> 1,4,Coleoptera,Elmidae,Stenelmis (L),0,0,0
CRO,REF,72,10/21/23,> 1,5,Coleoptera,Elmidae,Stenelmis (L),0,0,0
CRO,REF,72,10/21/23,> 1,1,Ephemeroptera,Heptageniidae,Stenonema,2,21.5285253,2.306283565
CRO,REF,72,10/21/23,> 1,2,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
CRO,REF,72,10/21/23,> 1,3,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
CRO,REF,72,10/21/23,> 1,4,Ephemeroptera,Heptageniidae,Stenonema,5,53.82131324,1.239485165
CRO,REF,72,10/21/23,> 1,5,Ephemeroptera,Heptageniidae,Stenonema,0,0,0
CRO,REF,72,10/21/23,> 1,1,Odonata,Gomphidae,Stylogomphurus,0,0,0
CRO,REF,72,10/21/23,> 1,2,Odonata,Gomphidae,Stylogomphurus,0,0,0
CRO,REF,72,10/21/23,> 1,3,Odonata,Gomphidae,Stylogomphurus,0,0,0
CRO,REF,72,10/21/23,> 1,4,Odonata,Gomphidae,Stylogomphurus,2,21.5285253,1.073409426
CRO,REF,72,10/21/23,> 1,5,Odonata,Gomphidae,Stylogomphurus,0,0,0
CRO,REF,72,10/21/23,> 1,1,Diptera,Tanypodinae,Tanypodinae,1,10.76426265,0.184077318
CRO,REF,72,10/21/23,> 1,2,Diptera,Tanypodinae,Tanypodinae,0,0,0
CRO,REF,72,10/21/23,> 1,3,Diptera,Tanypodinae,Tanypodinae,0,0,0
CRO,REF,72,10/21/23,> 1,4,Diptera,Tanypodinae,Tanypodinae,0,0,0
CRO,REF,72,10/21/23,> 1,5,Diptera,Tanypodinae,Tanypodinae,0,0,0
CRO,REF,72,10/21/23,> 1,1,Diptera,Chironominae,Tanytarsini,0,0,0
CRO,REF,72,10/21/23,> 1,2,Diptera,Chironominae,Tanytarsini,0,0,0
CRO,REF,72,10/21/23,> 1,3,Diptera,Chironominae,Tanytarsini,0,0,0
CRO,REF,72,10/21/23,> 1,4,Diptera,Chironominae,Tanytarsini,0,0,0
CRO,REF,72,10/21/23,> 1,5,Diptera,Chironominae,Tanytarsini,0,0,0
CRO,REF,72,10/21/23,> 1,1,Diptera,Tipulidae,Tipula,0,0,0
CRO,REF,72,10/21/23,> 1,2,Diptera,Tipulidae,Tipula,0,0,0
CRO,REF,72,10/21/23,> 1,3,Diptera,Tipulidae,Tipula,0,0,0
CRO,REF,72,10/21/23,> 1,4,Diptera,Tipulidae,Tipula,0,0,0
CRO,REF,72,10/21/23,> 1,5,Diptera,Tipulidae,Tipula,0,0,0
CRO,REF,72,10/21/23,> 1,1,Odonata,Aeshnidae,Triacanthagyna,0,0,0
CRO,REF,72,10/21/23,> 1,2,Odonata,Aeshnidae,Triacanthagyna,0,0,0
CRO,REF,72,10/21/23,> 1,3,Odonata,Aeshnidae,Triacanthagyna,0,0,0
CRO,REF,72,10/21/23,> 1,4,Odonata,Aeshnidae,Triacanthagyna,0,0,0
CRO,REF,72,10/21/23,> 1,5,Odonata,Aeshnidae,Triacanthagyna,0,0,0
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Baetidae,Acerpenna,0,0,0
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Baetidae,Acerpenna,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Baetidae,Acerpenna,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Baetidae,Acerpenna,0,0,0
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Baetidae,Acerpenna,0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Perlidae,Acroneuria,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Perlidae,Acroneuria,0,0,0
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Perlidae,Acroneuria,1,10.76426265,0.661926085
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Perlidae,Acroneuria,1,10.76426265,15.75942758
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Perlidae,Acroneuria,1,10.76426265,10.23553308
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Adult,Adult,0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Chloroperlidae,Alloperla,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Chloroperlidae,Alloperla,1,10.76426265,4.970338664
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Chloroperlidae,Alloperla,0,0,0
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Chloroperlidae,Alloperla,2,21.5285253,9.403393728
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Chloroperlidae,Alloperla,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Limoniidae,Antocha,1,10.76426265,0.06009253
EAS,REF,25,10/22/23,> 1,2,Diptera,Limoniidae,Antocha,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Limoniidae,Antocha,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Limoniidae,Antocha,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Limoniidae,Antocha,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Athericidae,Atherix,4,43.05705059,6.549514828
EAS,REF,25,10/22/23,> 1,2,Diptera,Athericidae,Atherix,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Athericidae,Atherix,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Athericidae,Atherix,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Athericidae,Atherix,0,0,0
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Baetidae,Baetis,0,0,0
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Baetidae,Baetis,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Baetidae,Baetis,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Baetidae,Baetis,0,0,0
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Baetidae,Baetis,0,0,0
EAS,REF,25,10/22/23,> 1,1,Odonata,Aeshnidae,Boyeria,0,0,0
EAS,REF,25,10/22/23,> 1,2,Odonata,Aeshnidae,Boyeria,0,0,0
EAS,REF,25,10/22/23,> 1,3,Odonata,Aeshnidae,Boyeria,0,0,0
EAS,REF,25,10/22/23,> 1,4,Odonata,Aeshnidae,Boyeria,0,0,0
EAS,REF,25,10/22/23,> 1,5,Odonata,Aeshnidae,Boyeria,0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Capniidae,Capniidae,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Capniidae,Capniidae,0,0,0
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Capniidae,Capniidae,0,0,0
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Capniidae,Capniidae,0,0,0
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Capniidae,Capniidae,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Polycentropodidae,Cernotina,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Polycentropodidae,Cernotina,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Polycentropodidae,Cernotina,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Polycentropodidae,Cernotina,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Polycentropodidae,Cernotina,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Empididae,Chelifera,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Empididae,Chelifera,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Empididae,Chelifera,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Empididae,Chelifera,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Empididae,Chelifera,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Hydropsychidae,Cheumatopsyche,1,10.76426265,0.815429103
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Hydropsychidae,Cheumatopsyche,1,10.76426265,0.815429103
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Hydropsychidae,Cheumatopsyche,2,21.5285253,1.359913726
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Hydropsychidae,Cheumatopsyche,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Chironomidae,Chironomidae,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Chironomidae,Chironomidae,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Chironomidae,Chironomidae,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Chironomidae,Chironomidae,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Chironomidae,Chironomidae,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Chironomidae,Chironomini,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Chironomidae,Chironomini,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Chironomidae,Chironomini,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Chironomidae,Chironomini,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Chironomidae,Chironomini,0,0,0
EAS,REF,25,10/22/23,> 1,1,Hexapoda,Collembola,Collembola,0,0,0
EAS,REF,25,10/22/23,> 1,2,Hexapoda,Collembola,Collembola,0,0,0
EAS,REF,25,10/22/23,> 1,3,Hexapoda,Collembola,Collembola,0,0,0
EAS,REF,25,10/22/23,> 1,4,Hexapoda,Collembola,Collembola,0,0,0
EAS,REF,25,10/22/23,> 1,5,Hexapoda,Collembola,Collembola,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Polycentropodidae,Cyrnellus,2,21.5285253,0.0071
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Polycentropodidae,Cyrnellus,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Pediciidae,Dicranota,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Pediciidae,Dicranota,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Pediciidae,Dicranota,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Pediciidae,Dicranota,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Pediciidae,Dicranota,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Hydropsychidae,Diplectrona,1,10.76426265,0.087147266
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Hydropsychidae,Diplectrona,1,10.76426265,0.80232984
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Hydropsychidae,Diplectrona,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Dixidae,Dixa,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Dixidae,Dixa,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Dixidae,Dixa,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Dixidae,Dixa,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Dixidae,Dixa,0,0,0
EAS,REF,25,10/22/23,> 1,1,Coleoptera,Psephenidae,Ectopria,3,32.29278794,1.228720935
EAS,REF,25,10/22/23,> 1,2,Coleoptera,Psephenidae,Ectopria,0,0,0
EAS,REF,25,10/22/23,> 1,3,Coleoptera,Psephenidae,Ectopria,0,0,0
EAS,REF,25,10/22/23,> 1,4,Coleoptera,Psephenidae,Ectopria,1,10.76426265,3.119240495
EAS,REF,25,10/22/23,> 1,5,Coleoptera,Psephenidae,Ectopria,0,0,0
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Ephemeridae,Ephemera,0,0,0
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Ephemerellidae,Ephemerellidae,0,0,0
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Ephemerellidae,Eurylophella,1,10.76426265,0.320904453
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Ephemerellidae,Eurylophella,1,10.76426265,0.320904453
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Ephemerellidae,Eurylophella,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Glossosomatidae,Glossosoma,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Goeridae,Goera,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Goeridae,Goera,1,10.76426265,27.41729459
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Goeridae,Goera,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Goeridae,Goera,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Goeridae,Goera,0,0,0
EAS,REF,25,10/22/23,> 1,1,Odonata,Gomphidae,Gomphurus,0,0,0
EAS,REF,25,10/22/23,> 1,2,Odonata,Gomphidae,Gomphurus,0,0,0
EAS,REF,25,10/22/23,> 1,3,Odonata,Gomphidae,Gomphurus,0,0,0
EAS,REF,25,10/22/23,> 1,4,Odonata,Gomphidae,Gomphurus,0,0,0
EAS,REF,25,10/22/23,> 1,5,Odonata,Gomphidae,Gomphurus,0,0,0
EAS,REF,25,10/22/23,> 1,1,Coleoptera,Gyrinidae,Gyrinus,0,0,0
EAS,REF,25,10/22/23,> 1,2,Coleoptera,Gyrinidae,Gyrinus,0,0,0
EAS,REF,25,10/22/23,> 1,3,Coleoptera,Gyrinidae,Gyrinus,0,0,0
EAS,REF,25,10/22/23,> 1,4,Coleoptera,Gyrinidae,Gyrinus,0,0,0
EAS,REF,25,10/22/23,> 1,5,Coleoptera,Gyrinidae,Gyrinus,0,0,0
EAS,REF,25,10/22/23,> 1,1,Odonata,Calopterygidae,Hetaerina,0,0,0
EAS,REF,25,10/22/23,> 1,2,Odonata,Calopterygidae,Hetaerina,0,0,0
EAS,REF,25,10/22/23,> 1,3,Odonata,Calopterygidae,Hetaerina,0,0,0
EAS,REF,25,10/22/23,> 1,4,Odonata,Calopterygidae,Hetaerina,0,0,0
EAS,REF,25,10/22/23,> 1,5,Odonata,Calopterygidae,Hetaerina,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Limoniidae,Hexatoma,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Limoniidae,Hexatoma,1,10.76426265,0.656332337
EAS,REF,25,10/22/23,> 1,3,Diptera,Limoniidae,Hexatoma,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Limoniidae,Hexatoma,1,10.76426265,4.746595235
EAS,REF,25,10/22/23,> 1,5,Diptera,Limoniidae,Hexatoma,1,10.76426265,2.121801251
EAS,REF,25,10/22/23,> 1,1,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trombidiformes,Hydrachnidia,Hydrachnia,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Hydropsychidae,Hydropsyche,1,10.76426265,0.803654364
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Hydropsychidae,Hydropsyche,0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Perlodidae,Isoperla,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Perlodidae,Isoperla,0,0,0
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Perlodidae,Isoperla,0,0,0
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Perlodidae,Isoperla,0,0,0
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Perlodidae,Isoperla,0,0,0
EAS,REF,25,10/22/23,> 1,1,Lepidoptera,Crambidae,Langessa,0,0,0
EAS,REF,25,10/22/23,> 1,2,Lepidoptera,Crambidae,Langessa,0,0,0
EAS,REF,25,10/22/23,> 1,3,Lepidoptera,Crambidae,Langessa,0,0,0
EAS,REF,25,10/22/23,> 1,4,Lepidoptera,Crambidae,Langessa,0,0,0
EAS,REF,25,10/22/23,> 1,5,Lepidoptera,Crambidae,Langessa,0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Leuctridae,Leuctra,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Leuctridae,Leuctra,0,0,0
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Leuctridae,Leuctra,0,0,0
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Leuctridae,Leuctra,0,0,0
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Leuctridae,Leuctra,0,0,0
EAS,REF,25,10/22/23,> 1,1,Hemiptera,Veliidae,Microvelia,0,0,0
EAS,REF,25,10/22/23,> 1,2,Hemiptera,Veliidae,Microvelia,0,0,0
EAS,REF,25,10/22/23,> 1,3,Hemiptera,Veliidae,Microvelia,0,0,0
EAS,REF,25,10/22/23,> 1,4,Hemiptera,Veliidae,Microvelia,0,0,0
EAS,REF,25,10/22/23,> 1,5,Hemiptera,Veliidae,Microvelia,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Chironominae,Orthocladine,1,10.76426265,0.009540071
EAS,REF,25,10/22/23,> 1,2,Diptera,Chironominae,Orthocladine,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Chironominae,Orthocladine,1,10.76426265,0.023793663
EAS,REF,25,10/22/23,> 1,4,Diptera,Chironominae,Orthocladine,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Chironominae,Orthocladine,0,0,0
EAS,REF,25,10/22/23,> 1,1,Coleoptera,Elmidae,Oulimnius(A),2,21.5285253,0.12774
EAS,REF,25,10/22/23,> 1,2,Coleoptera,Elmidae,Oulimnius(A),0,0,0
EAS,REF,25,10/22/23,> 1,3,Coleoptera,Elmidae,Oulimnius(A),0,0,0
EAS,REF,25,10/22/23,> 1,4,Coleoptera,Elmidae,Oulimnius(A),1,10.76426265,0.06387
EAS,REF,25,10/22/23,> 1,5,Coleoptera,Elmidae,Oulimnius(A),0,0,0
EAS,REF,25,10/22/23,> 1,1,Coleoptera,Elmidae,Oulimnius(L),0,0,0
EAS,REF,25,10/22/23,> 1,2,Coleoptera,Elmidae,Oulimnius(L),0,0,0
EAS,REF,25,10/22/23,> 1,3,Coleoptera,Elmidae,Oulimnius(L),1,10.76426265,0.47645507
EAS,REF,25,10/22/23,> 1,4,Coleoptera,Elmidae,Oulimnius(L),0,0,0
EAS,REF,25,10/22/23,> 1,5,Coleoptera,Elmidae,Oulimnius(L),0,0,0
EAS,REF,25,10/22/23,> 1,1,Plecoptera,Capniidae,Paracapnia,0,0,0
EAS,REF,25,10/22/23,> 1,2,Plecoptera,Capniidae,Paracapnia,1,10.76426265,0.061469623
EAS,REF,25,10/22/23,> 1,3,Plecoptera,Capniidae,Paracapnia,1,10.76426265,0.061469623
EAS,REF,25,10/22/23,> 1,4,Plecoptera,Capniidae,Paracapnia,1,10.76426265,0.061469623
EAS,REF,25,10/22/23,> 1,5,Plecoptera,Capniidae,Paracapnia,1,10.76426265,0.022424439
EAS,REF,25,10/22/23,> 1,1,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
EAS,REF,25,10/22/23,> 1,2,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
EAS,REF,25,10/22/23,> 1,3,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
EAS,REF,25,10/22/23,> 1,4,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,2,21.5285253,4.341348469
EAS,REF,25,10/22/23,> 1,5,Ephemeroptera,Leptophlebiidae,Paraleptophlebiidae,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Polycentropodidae,Polycentropodidae,1,10.76426265,0.114512328
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Polycentropodidae,Polycentropodidae,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Ceratopogonidae,Probezzia,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Ceratopogonidae,Probezzia,1,10.76426265,2.398014091
EAS,REF,25,10/22/23,> 1,3,Diptera,Ceratopogonidae,Probezzia,2,21.5285253,5.865290396
EAS,REF,25,10/22/23,> 1,4,Diptera,Ceratopogonidae,Probezzia,1,10.76426265,1.550422957
EAS,REF,25,10/22/23,> 1,5,Diptera,Ceratopogonidae,Probezzia,3,32.29278794,9.3325667
EAS,REF,25,10/22/23,> 1,1,Coleoptera,Psephenidae,Psephenus,0,0,0
EAS,REF,25,10/22/23,> 1,2,Coleoptera,Psephenidae,Psephenus,0,0,0
EAS,REF,25,10/22/23,> 1,3,Coleoptera,Psephenidae,Psephenus,0,0,0
EAS,REF,25,10/22/23,> 1,4,Coleoptera,Psephenidae,Psephenus,0,0,0
EAS,REF,25,10/22/23,> 1,5,Coleoptera,Psephenidae,Psephenus,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Chironomidae,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,1,Trichoptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,1,Diptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Chironomidae,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,2,Trichoptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,2,Diptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Chironomidae,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,3,Trichoptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,3,Diptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Chironomidae,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,4,Trichoptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,4,Diptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Chironomidae,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,5,Trichoptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,5,Diptera,Pupa,Pupa,0,0,0
EAS,REF,25,10/22/23,> 1,1,Hemiptera,Veliidae,Rhagovelia,0,0,0
EAS,REF,25,10/22/23,> 1,2,Hemiptera,Veliidae,Rhagovelia,0,0,0
EAS,REF,25,10/22/23,> 1,3,Hemiptera,Veliidae,Rhagovelia,0,0,0
EAS,REF,25,10/22/23,> 1,4,Hemiptera,Veliidae,Rhagovelia,0,0,0
EAS,REF,25,10/22/23,> 1,5,Hemiptera,Veliidae,Rhagovelia,0,0,0
EAS,REF,25,10/22/23,> 1,1,Megaloptera,Sialidae,Sialis,0,0,0
EAS,REF,25,10/22/23,> 1,2,Megaloptera,Sialidae,Sialis,0,0,0
EAS,REF,25,10/22/23,> 1,3,Megaloptera,Sialidae,Sialis,0,0,0
