"Site","SC.Category","SC.Level","Sample.Date","Sample.Month","Fraction","Replicate","Genus","Length","Abundance","Biomass.mg","Density","Biomass.g","Biomass.Area.Corrected","FFG"
"FRY","MID","402","9/19/23","September","> 1",2,"Tanypodinae",5,1,0.00380367129076942,10.7642626480086,3.80367129076942e-06,4.0943716800532e-05,"Predator"
"FRY","MID","402","9/19/23","September","> 1",3,"Cernotina",9,1,1.84691173229106,10.7642626480086,0.00184691173229106,0.0198806429740695,"Predator"
"FRY","MID","402","9/19/23","September","> 1",3,"Cyrnellus",3,1,0.114512328154075,10.7642626480086,0.000114512328154075,0.00123264077668541,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",3,"Ectopria",2,3,0.374698504784628,32.2927879440258,0.000374698504784628,0.0121000593579536,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",3,"Ectopria",5,1,1.82863484360883,10.7642626480086,0.00182863484360883,0.0196839057439056,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",3,"Attenella",6,1,1.67566269958918,10.7642626480086,0.00167566269958918,0.0180372734078491,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",3,"Attenella",7,1,2.62018702831002,10.7642626480086,0.00262018702831002,0.0282043813596342,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",3,"Attenella",8,1,3.85930354595116,10.7642626480086,0.00385930354595116,0.0415425570070093,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",3,"Hydropsyche",6,2,1.6073087273656,21.5285252960172,0.0016073087273656,0.0346029865955995,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",3,"Hydropsyche",9,1,2.52552122494593,10.7642626480086,0.00252552122494593,0.0271853737884384,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",3,"Leuctra",5,1,0.25525686832211,10.7642626480086,0.00025525686832211,0.00274765197332734,"Shredder"
"FRY","MID","402","9/19/23","September","> 1",3,"Leuctra",6,1,0.422276445297932,10.7642626480086,0.000422276445297932,0.00454549456725438,"Shredder"
"FRY","MID","402","9/19/23","September","> 1",3,"Microvelia",2,2,0.113780643593266,21.5285252960172,0.000113780643593266,0.00244952946379475,"Predator"
"FRY","MID","402","9/19/23","September","> 1",3,"Rhagovelia",4,1,0.389940808930658,10.7642626480086,0.000389940808930658,0.00419742528450654,"Predator"
"FRY","MID","402","9/19/23","September","> 1",3,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"FRY","MID","402","9/19/23","September","> 1",4,"Acroneuria",6,1,0.621925611991063,10.7642626480086,0.000621925611991063,0.0066945706349953,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Acroneuria",7,1,1.02355330815225,10.7642626480086,0.00102355330815225,0.0110177966431889,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Acroneuria",12,1,5.84342384165825,10.7642626480086,0.00584342384165825,0.0629001489952449,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Acroneuria",18,1,21.666778195755,10.7642626480086,0.021666778195755,0.233226891235253,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Chelifera",5,1,0.2869626358569,10.7642626480086,0.0002869626358569,0.00308894118252853,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Diplectrona",5,1,0.33227486588936,10.7642626480086,0.00033227486588936,0.00357669392776491,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",4,"Diplectrona",6,2,1.07147576309456,21.5285252960172,0.00107147576309456,0.0230672930698505,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",4,"Diplectrona",7,1,0.802329840404064,10.7642626480086,0.000802329840404064,0.00863648913244417,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",4,"Ectopria",2,6,0.749397009569257,64.5855758880517,0.000749397009569257,0.0484002374318142,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",4,"Ectopria",3,1,0.409573644977712,10.7642626480086,0.000409573644977712,0.00440875828824233,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",4,"Orthocladine",5,1,0.075250325950402,10.7642626480086,7.5250325950402e-05,0.000810014272878385,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",4,"Psephenus",8,2,6.18200217229638,21.5285252960172,0.00618200217229638,0.133089390146316,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",4,"Psephenus",9,1,4.34082102434801,10.7642626480086,0.00434082102434801,0.0467257376140798,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",4,"Rhagovelia",3,1,0.17540574628509,10.7642626480086,0.00017540574628509,0.00188811352298267,"Predator"
"FRY","MID","402","9/19/23","September","> 1",4,"Stenonema",5,1,0.862413410164201,10.7642626480086,0.000862413410164201,0.00928324445817224,"Scraper"
"FRY","MID","402","9/19/23","September","> 1",5,"Dixa",5,1,0.0433,10.7642626480086,4.33e-05,0.000466092572658773,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",5,"Ectopria",2,1,0.124899501594876,10.7642626480086,0.000124899501594876,0.00134445103977262,"Scraper - Coleoptera"
"FRY","MID","402","9/19/23","September","> 1",5,"Hydropsyche",9,1,2.52552122494593,10.7642626480086,0.00252552122494593,0.0271853737884384,"Collector-Filterer"
"FRY","MID","402","9/19/23","September","> 1",5,"Leuctra",5,2,0.51051373664422,21.5285252960172,0.00051051373664422,0.0109906078933094,"Shredder"
"FRY","MID","402","9/19/23","September","> 1",5,"Microvelia",2,1,0.056890321796633,10.7642626480086,5.6890321796633e-05,0.000612382365948687,"Predator"
"FRY","MID","402","9/19/23","September","> 1",5,"Orthocladine",4,1,0.0455064771387928,10.7642626480086,4.55064771387928e-05,0.000489843672107565,"Collector-Gatherer"
"FRY","MID","402","9/19/23","September","> 1",5,"Stenonema",4,1,0.481059623409113,10.7642626480086,0.000481059623409113,0.0051782521357278,"Scraper"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Antocha",2,1,0.0223085356160089,10.7642626480086,2.23085356160089e-05,0.000240134936663175,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Cheumatopsyche",3,1,0.0894251027580689,10.7642626480086,8.94251027580689e-05,0.000962595293413013,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Ectopria",2,1,0.124899501594876,10.7642626480086,0.000124899501594876,0.00134445103977262,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Hetaerina",3,1,0.101680221772544,10.7642626480086,0.000101680221772544,0.00109451261326742,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Hexatoma",5,1,0.27401568409384,10.7642626480086,0.00027401568409384,0.00294957679325985,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Leuctra",3,1,0.062294978316979,10.7642626480086,6.2294978316979e-05,0.000670559508255964,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Oulimnius",2,1,0.0810868667511443,10.7642626480086,8.10868667511443e-05,0.000872840331013394,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Oulimnius",3,1,0.228469624524955,10.7642626480086,0.000228469624524955,0.00245930704547853,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Tanypodinae",7,1,0.00380443926615948,10.7642626480086,3.80443926615948e-06,4.09519834893378e-05,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Tanytarsini",2,2,0.0106005844650822,21.5285252960172,1.06005844650822e-05,0.000228214950809089,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",1,"Tanytarsini",3,1,0.0160205259537592,10.7642626480086,1.60205259537592e-05,0.000172449149125502,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Acroneuria",4,2,0.335460576188341,21.5285252960172,0.000335460576188341,0.00722197150028722,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Acroneuria",5,1,0.345004416762448,10.7642626480086,0.000345004416762448,0.00371371815675402,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Acroneuria",6,1,0.621925611991063,10.7642626480086,0.000621925611991063,0.0066945706349953,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Acroneuria",7,1,1.02355330815225,10.7642626480086,0.00102355330815225,0.0110177966431889,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Atherix",3,1,0.0651057222819612,10.7642626480086,6.51057222819612e-05,0.000700815094531337,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",4,2,0.391244049950096,21.5285252960172,0.000391244049950096,0.00842290742626687,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",5,5,1.79506384573345,53.8213132400431,0.00179506384573345,0.0966126935270963,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",6,1,0.589606233089983,10.7642626480086,0.000589606233089983,0.00634667635188356,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",7,4,3.58743690865525,43.0570505920345,0.00358743690865525,0.154464452471701,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",8,6,7.7387642863781,64.5855758880517,0.0077387642863781,0.499812548097617,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",9,1,1.77707755628693,10.7642626480086,0.00177707755628693,0.0191289295617538,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Cheumatopsyche",10,2,4.73415539751636,21.5285252960172,0.00473415539751636,0.101919384230707,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Ectopria",2,1,0.124899501594876,10.7642626480086,0.000124899501594876,0.00134445103977262,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Ectopria",3,1,0.409573644977712,10.7642626480086,0.000409573644977712,0.00440875828824233,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",3,1,0.113490784855971,10.7642626480086,0.000113490784855971,0.00122164461631831,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",4,1,0.255733481820265,10.7642626480086,0.000255733481820265,0.00275278236620307,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",6,1,0.803654363682798,10.7642626480086,0.000803654363682798,0.00865074664889987,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",7,1,1.2420155725036,10.7642626480086,0.0012420155725036,0.0133693818353455,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",8,2,3.62181526659587,21.5285252960172,0.00362181526659587,0.0779723415844106,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Hydropsyche",9,1,2.52552122494593,10.7642626480086,0.00252552122494593,0.0271853737884384,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",2,1,0.0203359784387068,10.7642626480086,2.03359784387068e-05,0.000218901813118481,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",5,6,1.53154120993266,64.5855758880517,0.00153154120993266,0.0989154710397843,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",6,3,1.2668293358938,32.2927879440258,0.0012668293358938,0.0409094511052894,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Leuctra",7,1,0.646304147928566,10.7642626480086,0.000646304147928566,0.0069569875988005,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Microvelia",2,1,0.056890321796633,10.7642626480086,5.6890321796633e-05,0.000612382365948687,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",2,1,0.00954007097864505,10.7642626480086,9.54007097864505e-06,0.00010269182969478,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",3,5,0.118968314345467,53.8213132400431,0.000118968314345467,0.00640303091202729,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Orthocladine",4,4,0.182025908555171,43.0570505920345,0.000182025908555171,0.00783749875372104,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",2,5,0.405434333755721,53.8213132400431,0.000405434333755721,0.0218210082753348,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",3,5,1.14234812262477,53.8213132400431,0.00114234812262477,0.0614826761369631,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",4,3,1.42936520859083,32.2927879440258,0.00142936520859083,0.046158187575592,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",5,4,3.37029289478782,43.0570505920345,0.00337029289478782,0.145114871680853,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Oulimnius",6,2,2.68491101457087,21.5285252960172,0.00268491101457087,0.0578021746947442,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Probezzia",7,1,0.346727630428908,10.7642626480086,0.000346727630428908,0.00373226728125843,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Psephenus",8,2,6.18200217229638,21.5285252960172,0.00618200217229638,0.133089390146316,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Tanypodinae",4,3,0.011409486198082,32.2927879440258,1.1409486198082e-05,0.000368444118344952,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",2,"Tanytarsini",2,1,0.00530029223254109,10.7642626480086,5.30029223254109e-06,5.70537377022723e-05,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Acroneuria",15,1,12.0193380533349,10.7642626480086,0.0120193380533349,0.129379311661301,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",4,1,0.195622024975048,10.7642626480086,0.000195622024975048,0.00210572685656672,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",5,1,0.35901276914669,10.7642626480086,0.00035901276914669,0.00386450774108385,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",6,2,1.17921246617997,21.5285252960172,0.00117921246617997,0.0253867054075342,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",7,4,3.58743690865525,43.0570505920345,0.00358743690865525,0.154464452471701,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",8,1,1.28979404772968,10.7642626480086,0.00128979404772968,0.0138836818916005,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Cheumatopsyche",9,1,1.77707755628693,10.7642626480086,0.00177707755628693,0.0191289295617538,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Diplectrona",5,1,0.33227486588936,10.7642626480086,0.00033227486588936,0.00357669392776491,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Ectopria",5,2,3.65726968721766,21.5285252960172,0.00365726968721766,0.0787356229756223,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Ectopria",6,1,3.11924049537274,10.7642626480086,0.00311924049537274,0.0335763239544967,"Scraper - Coleoptera"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",8,1,0.928262693379208,10.7642626480086,0.000928262693379208,0.00999206343788168,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",16,1,5.61235023902067,10.7642626480086,0.00561235023902067,0.0604128120454324,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hexatoma",18,1,7.61967966274943,10.7642626480086,0.00761967966274943,0.0820202331835245,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",4,1,0.255733481820265,10.7642626480086,0.000255733481820265,0.00275278236620307,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",5,3,1.44073040996082,32.2927879440258,0.00144073040996082,0.0465252016133742,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",6,4,3.21461745473119,43.0570505920345,0.00321461745473119,0.138411946382398,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",7,1,1.2420155725036,10.7642626480086,0.0012420155725036,0.0133693818353455,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",8,6,10.8654457997876,64.5855758880517,0.0108654457997876,0.701751074259695,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",9,4,10.1020848997837,43.0570505920345,0.0101020848997837,0.434965980615015,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Hydropsyche",11,2,8.902113243926,21.5285252960172,0.008902113243926,0.191649370159871,"Collector-Filterer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Leuctra",5,7,1.78679807825477,75.3498385360603,0.00178679807825477,0.13463494669304,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Leuctra",6,9,3.80048800768139,96.8783638320775,0.00380048800768139,0.368185059947605,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Orthocladine",5,1,0.075250325950402,10.7642626480086,7.5250325950402e-05,0.000810014272878385,"Collector-Gatherer"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",4,1,0.536704713195923,10.7642626480086,0.000536704713195923,0.00577723049726505,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",8,1,3.99224556042679,10.7642626480086,0.00399224556042679,0.0429735797677803,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Stylogomphus",21,1,65.2524154387809,10.7642626480086,0.0652524154387809,0.70239413820001,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",3,"Tipula",10,1,1.77492486697718,10.7642626480086,0.00177492486697718,0.0191057574486241,"Shredder"
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Acroneuria",7,1,1.02355330815225,10.7642626480086,0.00102355330815225,0.0110177966431889,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Boyeria",11,1,6.97030008515498,10.7642626480086,0.00697030008515498,0.075030140852045,"Predator"
"RIC","HIGH","1457","9/19/23","September","> 1",4,"Cernotina",2,1,0.0410360233010281,10.7642626480086,4.10360233010281e-05,0.000441722532842068,"Predator"
